Country,Date of Admission,Year,AverageTemperature,Standard Deviation
lebanon,24-Oct-45,1964,17.33416667,6.384454869
lebanon,24-Oct-45,1965,17.90066667,6.277620124
lebanon,24-Oct-45,1966,18.64516667,5.824016684
lebanon,24-Oct-45,1967,17.02033333,6.660582821
lebanon,24-Oct-45,1968,18.07858333,6.567362145
lebanon,24-Oct-45,1969,18.273,6.277465079
lebanon,24-Oct-45,1970,18.26258333,5.925495
lebanon,24-Oct-45,1971,17.71375,6.258289937
lebanon,24-Oct-45,1972,17.34383333,6.90146452
lebanon,24-Oct-45,1973,17.79525,6.507989399
lebanon,24-Oct-45,1974,17.77941667,6.57863048
lebanon,24-Oct-45,1975,17.69041667,6.429436218
lebanon,24-Oct-45,1976,17.479,6.059704853
lebanon,24-Oct-45,1977,17.937,6.429757651
lebanon,24-Oct-45,1978,18.25383333,6.090769795
lebanon,24-Oct-45,1979,18.60891667,5.994848856
lebanon,24-Oct-45,1980,17.88458333,6.54486303
lebanon,24-Oct-45,1981,18.14775,6.398243084
lebanon,24-Oct-45,1982,17.32475,6.74694746
lebanon,24-Oct-45,1983,17.31608333,6.714099499
lebanon,24-Oct-45,1984,17.77333333,6.171258459
lebanon,24-Oct-45,1985,18.25533333,6.477880761
lebanon,24-Oct-45,1986,18.11191667,6.463395793
lebanon,24-Oct-45,1987,17.912,6.422906635
lebanon,24-Oct-45,1988,17.97025,6.960810574
lebanon,24-Oct-45,1989,18.10658333,6.885279165
lebanon,24-Oct-45,1990,18.18458333,6.538022143
lebanon,24-Oct-45,1991,18.11483333,6.436034053
lebanon,24-Oct-45,1992,16.92125,7.433712117
lebanon,24-Oct-45,1993,17.92625,6.965259235
lebanon,24-Oct-45,1994,18.66425,6.788654374
lebanon,24-Oct-45,1995,18.10483333,6.622849549
lebanon,24-Oct-45,1996,18.50016667,6.543708329
lebanon,24-Oct-45,1997,17.73158333,6.709164024
lebanon,24-Oct-45,1998,19.00166667,6.853185408
lebanon,24-Oct-45,1999,18.9815,6.265456198
lebanon,24-Oct-45,2000,18.37733333,7.07050621
lebanon,24-Oct-45,2001,19.06275,6.340707849
lebanon,24-Oct-45,2002,18.67708333,6.710137046
lebanon,24-Oct-45,2003,18.554,6.893038741
lebanon,24-Oct-45,2004,18.47425,6.661942921
lebanon,24-Oct-45,2005,18.39275,6.365604065
lebanon,24-Oct-45,2006,18.31433333,6.806375318
lebanon,24-Oct-45,2007,18.75516667,7.00286902
lebanon,24-Oct-45,2008,18.95716667,7.066521233
lebanon,24-Oct-45,2009,18.85225,6.585911508
lebanon,24-Oct-45,2010,20.26883333,6.174515157
lebanon,24-Oct-45,2011,18.26166667,6.722193735
lebanon,24-Oct-45,2012,18.98908333,7.272802379
lebanon,24-Oct-45,2013,19.17825,6.569152147
lesotho,17-Oct-66,1960,13.44318182,4.538303512
lesotho,17-Oct-66,1961,14.09325,4.371664591
lesotho,17-Oct-66,1962,14.27441667,4.476598698
lesotho,17-Oct-66,1963,13.82991667,4.671101806
lesotho,17-Oct-66,1964,13.76533333,4.997745771
lesotho,17-Oct-66,1965,13.95141667,4.71969085
lesotho,17-Oct-66,1966,14.2835,4.601474556
lesotho,17-Oct-66,1967,13.75558333,4.723028024
lesotho,17-Oct-66,1968,13.54058333,4.907682613
lesotho,17-Oct-66,1969,14.3405,4.829362305
lesotho,17-Oct-66,1970,14.28666667,4.602795067
lesotho,17-Oct-66,1971,13.7995,4.360780258
lesotho,17-Oct-66,1972,13.91241667,4.780341457
lesotho,17-Oct-66,1973,13.8485,4.735440337
lesotho,17-Oct-66,1974,13.66283333,4.5586142
lesotho,17-Oct-66,1975,13.56025,4.035407879
lesotho,17-Oct-66,1976,13.428,4.33346907
lesotho,17-Oct-66,1977,14.27858333,4.84960704
lesotho,17-Oct-66,1978,13.87708333,4.697392322
lesotho,17-Oct-66,1979,14.24641667,4.557933552
lesotho,17-Oct-66,1980,14.10908333,4.576019776
lesotho,17-Oct-66,1981,13.501,4.634361602
lesotho,17-Oct-66,1982,14.327,4.592685449
lesotho,17-Oct-66,1983,14.84216667,4.733715297
lesotho,17-Oct-66,1984,14.32083333,4.667328627
lesotho,17-Oct-66,1985,14.63675,4.520596001
lesotho,17-Oct-66,1986,14.44908333,4.221889031
lesotho,17-Oct-66,1987,14.52733333,5.044106396
lesotho,17-Oct-66,1988,13.98191667,4.503709813
lesotho,17-Oct-66,1989,13.83283333,4.171384114
lesotho,17-Oct-66,1990,14.14725,4.470567894
lesotho,17-Oct-66,1991,14.353,4.444452109
lesotho,17-Oct-66,1992,14.89008333,4.763285086
lesotho,17-Oct-66,1993,14.63275,4.292986778
lesotho,17-Oct-66,1994,13.90275,4.64606743
lesotho,17-Oct-66,1995,14.246,4.666794481
lesotho,17-Oct-66,1996,13.65566667,4.766240053
lesotho,17-Oct-66,1997,13.95325,4.540457609
lesotho,17-Oct-66,1998,14.54233333,4.194192811
lesotho,17-Oct-66,1999,14.98216667,4.496886313
lesotho,17-Oct-66,2000,14.05391667,4.302260642
lesotho,17-Oct-66,2001,14.33341667,4.300123095
lesotho,17-Oct-66,2002,14.38733333,4.43102673
lesotho,17-Oct-66,2003,14.68483333,4.978526869
lesotho,17-Oct-66,2004,14.56291667,4.858718115
lesotho,17-Oct-66,2005,14.5765,4.016355279
lesotho,17-Oct-66,2006,13.9035,4.67046993
lesotho,17-Oct-66,2007,14.52533333,4.60306367
lesotho,17-Oct-66,2008,14.42775,4.418564146
lesotho,17-Oct-66,2009,14.25716667,4.587916359
lesotho,17-Oct-66,2010,14.90683333,4.450531957
lesotho,17-Oct-66,2011,14.02691667,4.949127149
lesotho,17-Oct-66,2012,14.3865,4.66583397
lesotho,17-Oct-66,2013,13.773625,5.051177428
liberia,2-Nov-45,1960,25.642,0.796812274
liberia,2-Nov-45,1961,25.52916667,1.100566287
liberia,2-Nov-45,1962,25.439,0.796904237
liberia,2-Nov-45,1963,25.729,0.624979418
liberia,2-Nov-45,1964,25.41391667,1.080468708
liberia,2-Nov-45,1965,25.2985,0.866888008
liberia,2-Nov-45,1966,25.58416667,0.960660836
liberia,2-Nov-45,1967,25.2965,1.060232693
liberia,2-Nov-45,1968,25.52491667,0.536595913
liberia,2-Nov-45,1969,25.72583333,1.08215037
liberia,2-Nov-45,1970,25.78083333,1.003367678
liberia,2-Nov-45,1971,25.27733333,0.928735243
liberia,2-Nov-45,1972,25.57558333,0.655345358
liberia,2-Nov-45,1973,25.96033333,0.958481501
liberia,2-Nov-45,1974,25.49166667,0.905162098
liberia,2-Nov-45,1975,25.33241667,0.962810796
liberia,2-Nov-45,1976,25.16091667,0.924384853
liberia,2-Nov-45,1977,25.72425,0.994132525
liberia,2-Nov-45,1978,25.62525,0.982086103
liberia,2-Nov-45,1979,25.89808333,0.878568511
liberia,2-Nov-45,1980,25.795,0.895542903
liberia,2-Nov-45,1981,25.77008333,0.90724663
liberia,2-Nov-45,1982,25.54233333,0.911657565
liberia,2-Nov-45,1983,25.91116667,1.175173475
liberia,2-Nov-45,1984,25.78258333,0.784640561
liberia,2-Nov-45,1985,25.61533333,0.932002471
liberia,2-Nov-45,1986,25.48033333,0.992135927
liberia,2-Nov-45,1987,26.32783333,0.804685126
liberia,2-Nov-45,1988,25.954,1.202068747
liberia,2-Nov-45,1989,25.83908333,0.85356466
liberia,2-Nov-45,1990,25.88158333,0.995754575
liberia,2-Nov-45,1991,25.84491667,0.970097789
liberia,2-Nov-45,1992,25.65591667,1.052909947
liberia,2-Nov-45,1993,25.83258333,0.855022643
liberia,2-Nov-45,1994,25.72091667,0.946798861
liberia,2-Nov-45,1995,25.94875,0.867054379
liberia,2-Nov-45,1996,25.99625,1.028948901
liberia,2-Nov-45,1997,25.99066667,0.838109814
liberia,2-Nov-45,1998,26.46,1.272395379
liberia,2-Nov-45,1999,25.88966667,0.851499355
liberia,2-Nov-45,2000,25.85975,0.949071807
liberia,2-Nov-45,2001,26.1535,0.989240802
liberia,2-Nov-45,2002,26.23608333,0.875254816
liberia,2-Nov-45,2003,26.38691667,0.893685063
liberia,2-Nov-45,2004,26.2835,1.004785685
liberia,2-Nov-45,2005,26.29091667,1.10976414
liberia,2-Nov-45,2006,26.18316667,0.796048403
liberia,2-Nov-45,2007,26.28983333,1.009020933
liberia,2-Nov-45,2008,26.29741667,0.896936347
liberia,2-Nov-45,2009,26.494,1.035131788
liberia,2-Nov-45,2010,26.53275,1.132040083
liberia,2-Nov-45,2011,26.24066667,0.911030818
liberia,2-Nov-45,2012,25.99558333,0.84050055
liberia,2-Nov-45,2013,26.314,1.127131124
libya,14-Dec-55,1960,24.09590909,5.802935489
libya,14-Dec-55,1961,21.81791667,6.767752755
libya,14-Dec-55,1962,22.62858333,6.436300779
libya,14-Dec-55,1963,23.02741667,6.150111698
libya,14-Dec-55,1964,22.25116667,6.528339338
libya,14-Dec-55,1965,22.11541667,6.594542847
libya,14-Dec-55,1966,22.51308333,6.715800791
libya,14-Dec-55,1967,22.051,6.884267479
libya,14-Dec-55,1968,22.46516667,6.936614524
libya,14-Dec-55,1969,23.13475,6.642740044
libya,14-Dec-55,1970,22.25391667,6.257124746
libya,14-Dec-55,1971,22.20841667,6.566822069
libya,14-Dec-55,1972,22.65091667,7.050512611
libya,14-Dec-55,1973,22.14558333,6.882136223
libya,14-Dec-55,1974,22.13541667,6.850644661
libya,14-Dec-55,1975,22.1535,6.658494472
libya,14-Dec-55,1976,22.315,6.923241359
libya,14-Dec-55,1977,22.51691667,6.987512894
libya,14-Dec-55,1978,22.41133333,6.293277659
libya,14-Dec-55,1979,22.78475,6.439700164
libya,14-Dec-55,1980,22.36966667,6.797507636
libya,14-Dec-55,1981,22.60958333,7.436569254
libya,14-Dec-55,1982,22.40975,7.137823225
libya,14-Dec-55,1983,22.20216667,7.230616481
libya,14-Dec-55,1984,22.50225,7.07501819
libya,14-Dec-55,1985,22.68416667,6.384040867
libya,14-Dec-55,1986,22.54233333,7.001968351
libya,14-Dec-55,1987,22.80491667,6.922383279
libya,14-Dec-55,1988,23.11458333,7.319477918
libya,14-Dec-55,1989,22.65558333,7.427814477
libya,14-Dec-55,1990,23.101,6.534069176
libya,14-Dec-55,1991,22.61816667,6.941951073
libya,14-Dec-55,1992,22.39783333,7.154522763
libya,14-Dec-55,1993,23.00275,7.161305469
libya,14-Dec-55,1994,22.81608333,6.820040275
libya,14-Dec-55,1995,22.9495,7.477709694
libya,14-Dec-55,1996,23.12325,6.717899132
libya,14-Dec-55,1997,23.0465,7.330213336
libya,14-Dec-55,1998,23.27633333,7.48084202
libya,14-Dec-55,1999,23.69358333,7.303319064
libya,14-Dec-55,2000,22.83508333,6.876094193
libya,14-Dec-55,2001,23.41316667,6.807856302
libya,14-Dec-55,2002,23.40941667,7.345620729
libya,14-Dec-55,2003,23.369,7.332425941
libya,14-Dec-55,2004,23.27841667,6.625194961
libya,14-Dec-55,2005,23.25666667,6.949555425
libya,14-Dec-55,2006,23.31508333,7.089614177
libya,14-Dec-55,2007,23.32583333,6.912250533
libya,14-Dec-55,2008,23.47433333,7.365445532
libya,14-Dec-55,2009,23.37983333,6.545770596
libya,14-Dec-55,2010,24.51591667,6.141997224
libya,14-Dec-55,2011,22.98833333,6.644805235
libya,14-Dec-55,2012,23.27066667,7.197280463
libya,14-Dec-55,2013,24.314,6.949958869
liechtenstein,18-Sep-90,1960,5.862090909,6.000608627
liechtenstein,18-Sep-90,1961,5.853583333,6.689534438
liechtenstein,18-Sep-90,1962,3.94125,7.556815204
liechtenstein,18-Sep-90,1963,3.994166667,8.723206696
liechtenstein,18-Sep-90,1964,4.921083333,7.691452841
liechtenstein,18-Sep-90,1965,4.076916667,6.956213095
liechtenstein,18-Sep-90,1966,5.100916667,7.03930617
liechtenstein,18-Sep-90,1967,5.177,7.136937196
liechtenstein,18-Sep-90,1968,4.67975,6.910511797
liechtenstein,18-Sep-90,1969,4.421583333,7.833194106
liechtenstein,18-Sep-90,1970,4.409666667,7.425610013
liechtenstein,18-Sep-90,1971,4.857666667,7.451228127
liechtenstein,18-Sep-90,1972,4.694083333,6.035108201
liechtenstein,18-Sep-90,1973,4.56675,7.628919084
liechtenstein,18-Sep-90,1974,5.2295,5.949432387
liechtenstein,18-Sep-90,1975,5.196666667,6.794697402
liechtenstein,18-Sep-90,1976,4.94675,7.221126947
liechtenstein,18-Sep-90,1977,5.317416667,6.066326063
liechtenstein,18-Sep-90,1978,4.321083333,6.419410486
liechtenstein,18-Sep-90,1979,4.866583333,6.841479113
liechtenstein,18-Sep-90,1980,4.189916667,6.964587875
liechtenstein,18-Sep-90,1981,4.818166667,7.430130169
liechtenstein,18-Sep-90,1982,5.51175,7.295409081
liechtenstein,18-Sep-90,1983,5.6045,7.549866013
liechtenstein,18-Sep-90,1984,4.433833333,6.736866898
liechtenstein,18-Sep-90,1985,4.516583333,7.95559632
liechtenstein,18-Sep-90,1986,4.854,7.682507261
liechtenstein,18-Sep-90,1987,4.692083333,7.614741725
liechtenstein,18-Sep-90,1988,5.642833333,6.800580748
liechtenstein,18-Sep-90,1989,5.882583333,6.15221968
liechtenstein,18-Sep-90,1990,5.91725,6.633375558
liechtenstein,18-Sep-90,1991,4.933,7.485247272
liechtenstein,18-Sep-90,1992,5.910666667,7.362143417
liechtenstein,18-Sep-90,1993,5.333833333,6.790470982
liechtenstein,18-Sep-90,1994,6.637583333,6.802554272
liechtenstein,18-Sep-90,1995,5.334583333,7.17307077
liechtenstein,18-Sep-90,1996,4.48675,7.186925922
liechtenstein,18-Sep-90,1997,5.79325,6.614433916
liechtenstein,18-Sep-90,1998,5.663833333,7.047006067
liechtenstein,18-Sep-90,1999,5.546083333,7.488085062
liechtenstein,18-Sep-90,2000,6.32875,6.732722806
liechtenstein,18-Sep-90,2001,5.588416667,7.298688568
liechtenstein,18-Sep-90,2002,6.263666667,6.453407477
liechtenstein,18-Sep-90,2003,6.124666667,8.622468676
liechtenstein,18-Sep-90,2004,5.430416667,7.095122107
liechtenstein,18-Sep-90,2005,5.013,7.87327453
liechtenstein,18-Sep-90,2006,5.941166667,7.959274759
liechtenstein,18-Sep-90,2007,6.27925,6.575769891
liechtenstein,18-Sep-90,2008,5.94225,6.709220536
liechtenstein,18-Sep-90,2009,5.8935,7.879753648
liechtenstein,18-Sep-90,2010,4.847833333,7.722642504
liechtenstein,18-Sep-90,2011,6.563083333,6.793678726
liechtenstein,18-Sep-90,2012,5.876083333,7.679967939
liechtenstein,18-Sep-90,2013,6.002375,8.49273222
lithuania,17-Sep-91,1960,7.333363636,8.189387868
lithuania,17-Sep-91,1961,7.261666667,7.61880936
lithuania,17-Sep-91,1962,5.526166667,8.017189644
lithuania,17-Sep-91,1963,5.286166667,11.22078587
lithuania,17-Sep-91,1964,5.898916667,9.185229046
lithuania,17-Sep-91,1965,5.191166667,8.524881634
lithuania,17-Sep-91,1966,6.046083333,9.239533946
lithuania,17-Sep-91,1967,6.894833333,9.180940196
lithuania,17-Sep-91,1968,5.9075,9.221709608
lithuania,17-Sep-91,1969,4.704583333,10.40764067
lithuania,17-Sep-91,1970,5.39975,9.470998681
lithuania,17-Sep-91,1971,6.702916667,8.117947159
lithuania,17-Sep-91,1972,6.767916667,9.212883651
lithuania,17-Sep-91,1973,6.573083333,8.084612246
lithuania,17-Sep-91,1974,6.995333333,6.753158888
lithuania,17-Sep-91,1975,8.012333333,7.658668794
lithuania,17-Sep-91,1976,5.005583333,8.574534681
lithuania,17-Sep-91,1977,6.147916667,7.837564574
lithuania,17-Sep-91,1978,5.36325,8.728159653
lithuania,17-Sep-91,1979,5.63075,9.270879934
lithuania,17-Sep-91,1980,5.128333333,8.990927319
lithuania,17-Sep-91,1981,6.396916667,8.601238024
lithuania,17-Sep-91,1982,6.700666667,8.049685667
lithuania,17-Sep-91,1983,7.490416667,8.096894696
lithuania,17-Sep-91,1984,6.619833333,8.010841538
lithuania,17-Sep-91,1985,4.854333333,10.44696532
lithuania,17-Sep-91,1986,5.951833333,9.138715902
lithuania,17-Sep-91,1987,4.52075,9.669869503
lithuania,17-Sep-91,1988,6.640916667,8.676572569
lithuania,17-Sep-91,1989,8.1175,6.917908216
lithuania,17-Sep-91,1990,7.978416667,6.152163366
lithuania,17-Sep-91,1991,7.091583333,7.657067115
lithuania,17-Sep-91,1992,7.46825,7.825842227
lithuania,17-Sep-91,1993,6.24175,7.706134512
lithuania,17-Sep-91,1994,6.809416667,8.622976416
lithuania,17-Sep-91,1995,7.007333333,8.596753228
lithuania,17-Sep-91,1996,5.405583333,9.738485998
lithuania,17-Sep-91,1997,6.72675,8.329538753
lithuania,17-Sep-91,1998,6.653166667,8.010163917
lithuania,17-Sep-91,1999,7.67825,8.431303686
lithuania,17-Sep-91,2000,8.107666667,6.722894214
lithuania,17-Sep-91,2001,7.120416667,8.84777501
lithuania,17-Sep-91,2002,7.706083333,9.178536935
lithuania,17-Sep-91,2003,6.830333333,8.735726564
lithuania,17-Sep-91,2004,6.835333333,8.113358976
lithuania,17-Sep-91,2005,6.921,8.591301256
lithuania,17-Sep-91,2006,7.422,9.520935172
lithuania,17-Sep-91,2007,7.854,8.208700395
lithuania,17-Sep-91,2008,8.175333333,6.941890892
lithuania,17-Sep-91,2009,7.096083333,8.158210671
lithuania,17-Sep-91,2010,6.325833333,10.60285842
lithuania,17-Sep-91,2011,7.635,8.900985226
lithuania,17-Sep-91,2012,6.723583333,9.219042619
lithuania,17-Sep-91,2013,7.804,10.89804714
luxembourg,24-Oct-45,1960,10.395,5.38743271
luxembourg,24-Oct-45,1961,10.17708333,5.937707002
luxembourg,24-Oct-45,1962,8.233166667,6.35720021
luxembourg,24-Oct-45,1963,8.022,8.098760298
luxembourg,24-Oct-45,1964,9.362583333,7.017879056
luxembourg,24-Oct-45,1965,8.701,5.927613041
luxembourg,24-Oct-45,1966,9.670833333,6.175662111
luxembourg,24-Oct-45,1967,9.735333333,6.246112396
luxembourg,24-Oct-45,1968,9.081916667,6.395270446
luxembourg,24-Oct-45,1969,9.161833333,7.130643294
luxembourg,24-Oct-45,1970,9.108416667,6.824173709
luxembourg,24-Oct-45,1971,9.48875,6.565875046
luxembourg,24-Oct-45,1972,8.969666667,5.628034573
luxembourg,24-Oct-45,1973,9.371416667,6.921528594
luxembourg,24-Oct-45,1974,9.789083333,4.924477258
luxembourg,24-Oct-45,1975,9.777166667,6.445442729
luxembourg,24-Oct-45,1976,10.09033333,7.216835435
luxembourg,24-Oct-45,1977,9.700583333,5.24008736
luxembourg,24-Oct-45,1978,8.816,5.692624782
luxembourg,24-Oct-45,1979,8.852666667,6.714171435
luxembourg,24-Oct-45,1980,8.8775,6.079099582
luxembourg,24-Oct-45,1981,9.309166667,6.361252833
luxembourg,24-Oct-45,1982,10.09958333,6.663829836
luxembourg,24-Oct-45,1983,9.990166667,6.918346726
luxembourg,24-Oct-45,1984,9.236916667,5.824148263
luxembourg,24-Oct-45,1985,8.532,7.278136038
luxembourg,24-Oct-45,1986,9.026,7.06720863
luxembourg,24-Oct-45,1987,8.761916667,7.035684517
luxembourg,24-Oct-45,1988,10.1865,5.465718875
luxembourg,24-Oct-45,1989,10.59433333,6.095519403
luxembourg,24-Oct-45,1990,10.59091667,5.715319612
luxembourg,24-Oct-45,1991,9.453083333,6.797899963
luxembourg,24-Oct-45,1992,10.22383333,6.414547059
luxembourg,24-Oct-45,1993,9.65275,6.133668784
luxembourg,24-Oct-45,1994,10.82216667,6.103854085
luxembourg,24-Oct-45,1995,10.34266667,6.711498875
luxembourg,24-Oct-45,1996,8.652583333,6.730165505
luxembourg,24-Oct-45,1997,10.167,6.600860798
luxembourg,24-Oct-45,1998,9.995416667,5.962683128
luxembourg,24-Oct-45,1999,10.54233333,6.4650886
luxembourg,24-Oct-45,2000,10.79275,5.580773067
luxembourg,24-Oct-45,2001,10.20658333,6.482489245
luxembourg,24-Oct-45,2002,10.714,5.604572403
luxembourg,24-Oct-45,2003,10.70058333,7.421683471
luxembourg,24-Oct-45,2004,9.983083333,6.382729417
luxembourg,24-Oct-45,2005,10.30808333,6.660482271
luxembourg,24-Oct-45,2006,10.73033333,7.426631652
luxembourg,24-Oct-45,2007,10.76166667,5.538587715
luxembourg,24-Oct-45,2008,10.12866667,5.983919061
luxembourg,24-Oct-45,2009,10.32808333,6.898968163
luxembourg,24-Oct-45,2010,9.134666667,7.400985884
luxembourg,24-Oct-45,2011,11.032,5.661406138
luxembourg,24-Oct-45,2012,10.10925,6.28853342
luxembourg,24-Oct-45,2013,9.90025,7.992749799
madagascar,20-Sep-60,1960,22.47581818,2.190598814
madagascar,20-Sep-60,1961,23.43366667,2.14600891
madagascar,20-Sep-60,1962,22.82525,2.430638866
madagascar,20-Sep-60,1963,22.54533333,2.421984811
madagascar,20-Sep-60,1964,22.48833333,2.584368864
madagascar,20-Sep-60,1965,22.34341667,2.274738285
madagascar,20-Sep-60,1966,22.91891667,2.142705149
madagascar,20-Sep-60,1967,23.15291667,2.110781478
madagascar,20-Sep-60,1968,22.4855,2.319870079
madagascar,20-Sep-60,1969,23.40041667,2.481644633
madagascar,20-Sep-60,1970,23.126,2.184945391
madagascar,20-Sep-60,1971,22.58325,2.219193839
madagascar,20-Sep-60,1972,22.83475,2.051784949
madagascar,20-Sep-60,1973,22.91991667,2.204675546
madagascar,20-Sep-60,1974,22.56866667,2.144902894
madagascar,20-Sep-60,1975,22.57775,2.140973191
madagascar,20-Sep-60,1976,22.86241667,2.122877912
madagascar,20-Sep-60,1977,23.18566667,2.095392753
madagascar,20-Sep-60,1978,23.1715,2.245952339
madagascar,20-Sep-60,1979,22.99008333,2.240785189
madagascar,20-Sep-60,1980,23.01866667,2.352043303
madagascar,20-Sep-60,1981,22.93391667,2.441969081
madagascar,20-Sep-60,1982,23.00108333,2.02016545
madagascar,20-Sep-60,1983,23.26233333,2.160243519
madagascar,20-Sep-60,1984,22.67458333,2.334746997
madagascar,20-Sep-60,1985,22.87983333,2.221985428
madagascar,20-Sep-60,1986,22.78608333,2.490144554
madagascar,20-Sep-60,1987,23.36708333,2.287761489
madagascar,20-Sep-60,1988,23.25491667,2.167218933
madagascar,20-Sep-60,1989,22.93308333,2.114941111
madagascar,20-Sep-60,1990,23.12416667,2.216407324
madagascar,20-Sep-60,1991,23.327,2.358064306
madagascar,20-Sep-60,1992,23.34133333,2.340677654
madagascar,20-Sep-60,1993,23.45583333,2.295346075
madagascar,20-Sep-60,1994,23.44458333,2.245590405
madagascar,20-Sep-60,1995,23.47975,2.131782401
madagascar,20-Sep-60,1996,23.26291667,2.332459547
madagascar,20-Sep-60,1997,23.45291667,2.204735996
madagascar,20-Sep-60,1998,23.75341667,2.412777142
madagascar,20-Sep-60,1999,23.41925,2.214121009
madagascar,20-Sep-60,2000,23.32033333,2.207669908
madagascar,20-Sep-60,2001,23.58691667,2.305868736
madagascar,20-Sep-60,2002,23.6175,2.268745969
madagascar,20-Sep-60,2003,23.49525,2.363508491
madagascar,20-Sep-60,2004,23.453,2.277997406
madagascar,20-Sep-60,2005,23.62183333,2.313051422
madagascar,20-Sep-60,2006,23.66116667,2.243815818
madagascar,20-Sep-60,2007,23.64975,2.133194025
madagascar,20-Sep-60,2008,23.33225,2.263531237
madagascar,20-Sep-60,2009,23.61866667,2.135640689
madagascar,20-Sep-60,2010,23.84616667,2.161341327
madagascar,20-Sep-60,2011,23.77683333,2.069827434
madagascar,20-Sep-60,2012,23.32533333,2.154065853
madagascar,20-Sep-60,2013,22.9595,2.723563212
malawi,1-Dec-64,1960,21.31572727,2.422489137
malawi,1-Dec-64,1961,21.61758333,2.065720014
